Ville,Zone,Annee,longpoly,latpoly,longcote,latcote
 Marseille,2h,1985,3.6483448,46.47207051,3.705291366,47.43264343
 Marseille,2h,1986,3.6483448,46.47207051,3.711556915,47.426081
 Marseille,2h,1987,3.6483448,46.47207051,3.7672465,47.36775265
 Marseille,2h,1988,3.6483448,46.47207051,3.753737486,47.38190177
 Marseille,2h,1989,3.6483448,46.47207051,3.76384495,47.37131538
 Marseille,2h,1990,3.6483448,46.47207051,3.76384495,47.37131538
 Marseille,2h,1991,3.6483448,46.47207051,3.7672465,47.36775265
 Marseille,2h,1992,3.6483448,46.47207051,3.76384495,47.37131538
 Marseille,2h,1993,3.643720085,46.48054503,3.760459675,47.37486106
 Marseille,2h,1994,3.753713297,46.27898893,3.8618096,47.26870883
 Marseille,2h,1995,3.732345795,46.31814363,3.84265758,47.28876834
 Marseille,2h,1996,3.732345795,46.31814363,3.869608619,47.26054027
 Marseille,2h,1997,3.72190394,46.33727771,3.877488456,47.25228706
 Marseille,2h,1998,3.716741895,46.34673686,3.838885212,47.29271945
 Marseille,2h,1999,3.748309785,46.28889055,3.854090163,47.27679404
 Marseille,2h,2000,3.759158698,46.26901056,3.85794001,47.27276177
 Marseille,2h,2001,4.370314133,45.14910413,4.120793225,46.99745368
 Marseille,2h,2002,4.370314133,45.14910413,4.115487856,47.00301043
 Marseille,2h,2003,4.370314133,45.14910413,4.120793225,46.99745368
 Marseille,2h,2004,4.370314133,45.14910413,4.131500133,46.98623944
 Marseille,2h,2005,4.370314133,45.14910413,4.153306862,46.96339943
 Marseille,2h,2006,4.370314133,45.14910413,4.16441152,46.9517686
 Marseille,2h,2007,4.337174557,45.20983046,4.142337216,46.97488886
 Marseille,2h,2008,4.348099692,45.18981079,4.142337216,46.97488886
 Marseille,2h,2009,4.348099692,45.18981079,4.110214161,47.00853401
 Marseille,2h,2010,4.337174557,45.20983046,4.104971857,47.01402471
 Marseille,2h,2011,4.359145547,45.16956991,4.099760665,47.01948283
 Marseille,2h,2012,4.315678616,45.24922051,4.099760665,47.01948283
 Marseille,2h,2013,4.315678616,45.24922051,4.104971857,47.01402471
 Marseille,2h,2014,4.315678616,45.24922051,4.104971857,47.01402471
 Marseille,2h,2015,4.315678616,45.24922051,4.104971857,47.01402471
 Marseille,2h,2016,4.315678616,45.24922051,4.115487856,47.00301043
 Marseille,2h,2017,4.315678616,45.24922051,4.120793225,46.99745368
 Montpellier,2h,1958,2.70984648,47.61502656,3.122996902,47.43473967
 Montpellier,2h,1959,2.70984648,47.61502656,3.152050649,47.38150038
 Montpellier,2h,1960,2.714161777,47.60022516,3.159206557,47.3683876
 Montpellier,2h,1961,2.764699347,47.42688214,3.150281374,47.38474248
 Montpellier,2h,1962,2.764699347,47.42688214,3.195015219,47.30277033
 Montpellier,2h,1963,2.764699347,47.42688214,3.195015219,47.30277033
 Montpellier,2h,1964,2.764699347,47.42688214,3.195015219,47.30277033
 Montpellier,2h,1965,2.760036798,47.4428746,3.195015219,47.30277033
 Montpellier,2h,1966,2.760036798,47.4428746,3.195015219,47.30277033
 Montpellier,2h,1967,2.761889216,47.43652084,3.196987748,47.29915579
 Montpellier,2h,1968,2.767547973,47.4171114,3.2151632,47.26585034
 Montpellier,2h,1969,2.786536544,47.35198091,3.25848136,47.18647236
 Montpellier,2h,1970,2.786536544,47.35198091,3.25848136,47.18647236
 Montpellier,2h,1971,2.793973816,47.32647119,3.274684336,47.15678136
 Montpellier,2h,1972,2.793973816,47.32647119,3.274684336,47.15678136
 Montpellier,2h,1973,2.790755692,47.33750931,3.272334376,47.16108752
 Montpellier,2h,1974,2.790755692,47.33750931,3.272334376,47.16108752
 Montpellier,2h,1975,2.790755692,47.33750931,3.269996314,47.16537188
 Montpellier,2h,1976,2.793973816,47.32647119,3.272334376,47.16108752
 Montpellier,2h,1977,2.786536544,47.35198091,3.272334376,47.16108752
 Montpellier,2h,1978,2.791823217,47.33384771,3.274684336,47.15678136
 Montpellier,2h,1979,2.796145395,47.31902271,3.263052623,47.17809579
 Montpellier,2h,1980,2.791823217,47.33384771,3.25848136,47.18647236
 Montpellier,2h,1981,2.795056964,47.32275601,3.256212828,47.19062931
 Montpellier,2h,1982,2.897936563,46.96988069,3.441510342,46.8510825
 Montpellier,2h,1983,2.907981744,46.93542589,3.451444073,46.83287953
 Montpellier,2h,1984,2.98786485,46.66142816,3.60353291,46.55418567
 Montpellier,2h,1985,3.015751316,46.56577804,3.6483448,46.47207051
 Montpellier,2h,1986,3.015751316,46.56577804,3.6483448,46.47207051
 Montpellier,2h,1987,3.003841471,46.60662861,3.6483448,46.47207051
 Montpellier,2h,1988,3.003841471,46.60662861,3.6483448,46.47207051
 Montpellier,2h,1989,3.003841471,46.60662861,3.6483448,46.47207051
 Montpellier,2h,1990,3.003841471,46.60662861,3.6483448,46.47207051
 Montpellier,2h,1991,3.00618929,46.59857563,3.6483448,46.47207051
 Montpellier,2h,1992,3.00618929,46.59857563,3.6483448,46.47207051
 Montpellier,2h,1993,3.00618929,46.59857563,3.643720085,46.48054503
 Montpellier,2h,1994,3.085392819,46.32690884,3.753713297,46.27898893
 Montpellier,2h,1995,3.085392819,46.32690884,3.732345795,46.31814363
 Montpellier,2h,1996,3.082446448,46.33701485,3.732345795,46.31814363
 Montpellier,2h,1997,3.070892961,46.37664312,3.72190394,46.33727771
 Montpellier,2h,1998,3.06246386,46.40555479,3.716741895,46.34673686
 Montpellier,2h,1999,3.06246386,46.40555479,3.748309785,46.28889055
 Montpellier,2h,2000,3.056952942,46.42445715,3.759158698,46.26901056
 Montpellier,2h,2001,3.279823411,45.66001514,4.370314133,45.14910413
 Montpellier,2h,2002,3.29422068,45.61063274,4.370314133,45.14910413
 Montpellier,2h,2003,3.284573531,45.64372231,4.370314133,45.14910413
 Montpellier,2h,2004,3.284573531,45.64372231,4.370314133,45.14910413
 Montpellier,2h,2005,3.284573531,45.64372231,4.370314133,45.14910413
 Montpellier,2h,2006,3.284573531,45.64372231,4.370314133,45.14910413
 Montpellier,2h,2007,3.275121273,45.67614339,4.337174557,45.20983046
 Montpellier,2h,2008,3.275121273,45.67614339,4.348099692,45.18981079
 Montpellier,2h,2009,3.275121273,45.67614339,4.348099692,45.18981079
 Montpellier,2h,2010,3.275121273,45.67614339,4.337174557,45.20983046
 Montpellier,2h,2011,3.270466392,45.69210956,4.359145547,45.16956991
 Montpellier,2h,2012,3.270466392,45.69210956,4.315678616,45.24922051
 Montpellier,2h,2013,3.270466392,45.69210956,4.315678616,45.24922051
 Montpellier,2h,2014,3.270466392,45.69210956,4.315678616,45.24922051
 Montpellier,2h,2015,3.270466392,45.69210956,4.315678616,45.24922051
 Montpellier,2h,2016,3.270466392,45.69210956,4.315678616,45.24922051
 Montpellier,2h,2017,3.270466392,45.69210956,4.315678616,45.24922051
 Nantes,2h,1958,0.47576248,48.06805392,1.169215262,47.23744977
 Nantes,2h,1959,0.33910309,48.01075326,1.128257458,47.18134004
 Nantes,2h,1960,0.381323613,48.02845613,1.106693102,47.15179817
 Nantes,2h,1961,0.381323613,48.02845613,1.106693102,47.15179817
 Nantes,2h,1962,0.389555732,48.03190782,1.106693102,47.15179817
 Nantes,2h,1963,0.389555732,48.03190782,1.106693102,47.15179817
 Nantes,2h,1964,0.389555732,48.03190782,1.106693102,47.15179817
 Nantes,2h,1965,0.389555732,48.03190782,1.106693102,47.15179817
 Nantes,2h,1966,0.258356339,47.97689652,1.106693102,47.15179817
 Nantes,2h,1967,0.210629315,47.95688479,1.037172194,47.0565587
 Nantes,2h,1968,0.200821193,47.95277229,0.996814415,47.00127097
 Nantes,2h,1969,0.1809325,47.94443306,0.9594077,46.95002602
 Nantes,2h,1970,-0.016146364,47.86179879,0.9594077,46.95002602
 Nantes,2h,1971,-0.016146364,47.86179879,0.88414895,46.84692605
 Nantes,2h,1972,-0.016146364,47.86179879,0.88414895,46.84692605
 Nantes,2h,1973,-0.155260856,47.80346872,0.88414895,46.84692605
 Nantes,2h,1974,-0.182331784,47.792118,0.88414895,46.84692605
 Nantes,2h,1975,-0.182331784,47.792118,0.88414895,46.84692605
 Nantes,2h,1976,-0.182331784,47.792118,0.88414895,46.84692605
 Nantes,2h,1977,-0.182331784,47.792118,0.82046847,46.75968762
 Nantes,2h,1978,-0.168723548,47.79782387,0.82046847,46.75968762
 Nantes,2h,1979,-0.155260856,47.80346872,0.82046847,46.75968762
 Nantes,2h,1980,-0.064908144,47.8413532,0.82046847,46.75968762
 Nantes,2h,1981,-0.040278469,47.85168031,0.82046847,46.75968762
 Nantes,2h,1982,-0.028151168,47.85676523,0.896253504,46.86350856
 Nantes,2h,1983,-0.028151168,47.85676523,0.902231062,46.87169746
 Nantes,2h,1984,-0.209994426,47.78051918,0.925657279,46.90378997
 Nantes,2h,1985,-0.357901618,47.71850237,0.846593795,46.79547774
 Nantes,2h,1986,-0.357901618,47.71850237,0.846593795,46.79547774
 Nantes,2h,1987,-0.326967886,47.73147274,0.89022634,46.85525171
 Nantes,2h,1988,-0.326967886,47.73147274,0.896253504,46.86350856
 Nantes,2h,1989,-1.5533615,47.2172515,0.9594077,46.95002602
 Nantes,2h,1990,-1.5533615,47.2172515,0.373989596,46.14803838
 Nantes,2h,1991,-1.5533615,47.2172515,0.328591655,46.08584593
 Nantes,2h,1992,-1.5533615,47.2172515,0.30510086,46.05366495
 Nantes,2h,1993,-1.5533615,47.2172515,0.373989596,46.14803838
 Nantes,2h,1994,-1.5533615,47.2172515,0.351548568,46.11729552
 Nantes,2h,1995,-1.489391639,47.24407377,0.362832475,46.1327538
 Nantes,2h,1996,-1.521112231,47.23077347,0.328591655,46.08584593
 Nantes,2h,1997,-1.521112231,47.23077347,0.427946164,46.22195564
 Nantes,2h,1998,-1.458186829,47.2571578,0.362832475,46.1327538
 Nantes,2h,1999,-1.5533615,47.2172515,0.351548568,46.11729552
 Nantes,2h,2000,-1.5533615,47.2172515,0.362832475,46.1327538
 Nantes,2h,2001,-1.5533615,47.2172515,0.373989596,46.14803838
 Nantes,2h,2002,-1.5533615,47.2172515,0.385022056,46.16315219
 Nantes,2h,2003,-1.5533615,47.2172515,0.328591655,46.08584593
 Nantes,2h,2004,-1.5533615,47.2172515,0.340135703,46.10166058
 Nantes,2h,2005,-1.5533615,47.2172515,0.373989596,46.14803838
 Nantes,2h,2006,-1.5533615,47.2172515,0.373989596,46.14803838
 Nantes,2h,2007,-1.5533615,47.2172515,0.385022056,46.16315219
 Nantes,2h,2008,-1.5533615,47.2172515,0.373989596,46.14803838
 Nantes,2h,2009,-1.5533615,47.2172515,0.395931933,46.17809807
 Nantes,2h,2010,-1.5533615,47.2172515,0.395931933,46.17809807
 Nantes,2h,2011,-1.458186829,47.2571578,0.40672126,46.1928788
 Nantes,2h,2012,-1.427485323,47.27003081,0.40672126,46.1928788
 Nantes,2h,2013,-1.427485323,47.27003081,0.536860557,46.37116181
 Nantes,2h,2014,-1.39727504,47.28269784,0.536860557,46.37116181
 Nantes,2h,2015,-1.458186829,47.2571578,0.508400775,46.33217362
 Nantes,2h,2016,-1.458186829,47.2571578,0.517986188,46.34530506
 Nantes,2h,2017,-1.5533615,47.2172515,-0.486008484,44.96989268
 Nice,2h,1958,3.263643014,47.8952186,3.5977557,47.3009357
 Nice,2h,1959,3.263643014,47.8952186,3.5977557,47.3009357
 Nice,2h,1960,3.28542499,47.87240451,3.5977557,47.3009357
 Nice,2h,1961,3.28542499,47.87240451,3.5977557,47.3009357
 Nice,2h,1962,3.28542499,47.87240451,3.5977557,47.3009357
 Nice,2h,1963,3.302069376,47.85497146,3.5977557,47.3009357
 Nice,2h,1964,3.298999266,47.85818704,3.5977557,47.3009357
 Nice,2h,1965,3.298999266,47.85818704,3.5977557,47.3009357
 Nice,2h,1966,3.324128502,47.8318671,3.5977557,47.3009357
 Nice,2h,1967,3.319316026,47.83690761,3.5977557,47.3009357
 Nice,2h,1968,3.352326776,47.80233269,3.5977557,47.3009357
 Nice,2h,1969,3.429521143,47.72148059,3.629780205,47.26112867
 Nice,2h,1970,3.437496945,47.71312687,3.686966821,47.19004468
 Nice,2h,1971,3.437496945,47.71312687,3.69296757,47.18258564
 Nice,2h,1972,3.445591346,47.70464893,3.686966821,47.19004468
 Nice,2h,1973,3.435491978,47.71522684,3.675124637,47.20476473
 Nice,2h,1974,3.439509323,47.71101914,3.686966821,47.19004468
 Nice,2h,1975,3.435491978,47.71522684,3.686966821,47.19004468
 Nice,2h,1976,3.435491978,47.71522684,3.686966821,47.19004468
 Nice,2h,1977,3.439509323,47.71101914,3.69296757,47.18258564
 Nice,2h,1978,3.439509323,47.71101914,3.686966821,47.19004468
 Nice,2h,1979,3.429521143,47.72148059,3.675124637,47.20476473
 Nice,2h,1980,3.419714236,47.73175219,3.675124637,47.20476473
 Nice,2h,1981,3.419714236,47.73175219,3.675124637,47.20476473
 Nice,2h,1982,3.555494773,47.5895379,4.112031576,46.66168158
 Nice,2h,1983,3.557967508,47.586948,4.143706395,46.62230921
 Nice,2h,1984,3.689876691,47.44878851,4.8467114,45.7484614
 Nice,2h,1985,3.705291366,47.43264343,4.8467114,45.7484614
 Nice,2h,1986,3.711556915,47.426081,4.8467114,45.7484614
 Nice,2h,1987,3.7672465,47.36775265,4.8467114,45.7484614
 Nice,2h,1988,3.753737486,47.38190177,4.8467114,45.7484614
 Nice,2h,1989,3.76384495,47.37131538,4.8467114,45.7484614
 Nice,2h,1990,3.76384495,47.37131538,4.8467114,45.7484614
 Nice,2h,1991,3.7672465,47.36775265,4.8467114,45.7484614
 Nice,2h,1992,3.76384495,47.37131538,4.8467114,45.7484614
 Nice,2h,1993,3.760459675,47.37486106,4.8467114,45.7484614
 Nice,2h,1994,3.8618096,47.26870883,4.8467114,45.7484614
 Nice,2h,1995,3.84265758,47.28876834,4.8467114,45.7484614
 Nice,2h,1996,3.869608619,47.26054027,4.8467114,45.7484614
 Nice,2h,1997,3.877488456,47.25228706,4.766133613,45.84862103
 Nice,2h,1998,3.838885212,47.29271945,4.8467114,45.7484614
 Nice,2h,1999,3.854090163,47.27679404,4.766133613,45.84862103
 Nice,2h,2000,3.85794001,47.27276177,4.766133613,45.84862103
 Nice,2h,2001,4.120793225,46.99745368,4.8467114,45.7484614
 Nice,2h,2002,4.115487856,47.00301043,4.8467114,45.7484614
 Nice,2h,2003,4.120793225,46.99745368,4.8467114,45.7484614
 Nice,2h,2004,4.131500133,46.98623944,4.8467114,45.7484614
 Nice,2h,2005,4.153306862,46.96339943,4.8467114,45.7484614
 Nice,2h,2006,4.16441152,46.9517686,4.8467114,45.7484614
 Nice,2h,2007,4.142337216,46.97488886,4.8467114,45.7484614
 Nice,2h,2008,4.142337216,46.97488886,4.8467114,45.7484614
 Nice,2h,2009,4.110214161,47.00853401,4.8467114,45.7484614
 Nice,2h,2010,4.104971857,47.01402471,4.8467114,45.7484614
 Nice,2h,2011,4.099760665,47.01948283,4.8467114,45.7484614
 Nice,2h,2012,4.099760665,47.01948283,4.8467114,45.7484614
 Nice,2h,2013,4.104971857,47.01402471,4.8467114,45.7484614
 Nice,2h,2014,4.104971857,47.01402471,4.8467114,45.7484614
 Nice,2h,2015,4.104971857,47.01402471,4.8467114,45.7484614
 Nice,2h,2016,4.115487856,47.00301043,4.8467114,45.7484614
 Nice,2h,2017,4.120793225,46.99745368,4.8467114,45.7484614
 Rennes,2h,1958,0.378306792,48.49026076,0.47576248,48.06805392
 Rennes,2h,1959,0.294456017,48.4748076,0.33910309,48.01075326
 Rennes,2h,1960,0.294456017,48.4748076,0.381323613,48.02845613
 Rennes,2h,1961,0.060786559,48.43174382,0.381323613,48.02845613
 Rennes,2h,1962,0.134254881,48.44528356,0.389555732,48.03190782
 Rennes,2h,1963,0.005252252,48.4215092,0.389555732,48.03190782
 Rennes,2h,1964,0.005252252,48.4215092,0.389555732,48.03190782
 Rennes,2h,1965,0.005252252,48.4215092,0.389555732,48.03190782
 Rennes,2h,1966,-0.318442188,48.3618544,0.258356339,47.97689652
 Rennes,2h,1967,-0.318442188,48.3618544,0.210629315,47.95688479
 Rennes,2h,1968,-0.318442188,48.3618544,0.200821193,47.95277229
 Rennes,2h,1969,-0.3332602,48.35912353,0.1809325,47.94443306
 Rennes,2h,1970,-0.3332602,48.35912353,-0.016146364,47.86179879
 Rennes,2h,1971,-0.409890491,48.34500106,-0.016146364,47.86179879
 Rennes,2h,1972,-0.409890491,48.34500106,-0.016146364,47.86179879
 Rennes,2h,1973,-0.378718847,48.3507458,-0.155260856,47.80346872
 Rennes,2h,1974,-0.378718847,48.3507458,-0.182331784,47.792118
 Rennes,2h,1975,-0.378718847,48.3507458,-0.182331784,47.792118
 Rennes,2h,1976,-0.363395708,48.35356975,-0.182331784,47.792118
 Rennes,2h,1977,-0.363395708,48.35356975,-0.182331784,47.792118
 Rennes,2h,1978,-0.363395708,48.35356975,-0.168723548,47.79782387
 Rennes,2h,1979,-0.378718847,48.3507458,-0.155260856,47.80346872
 Rennes,2h,1980,-0.409890491,48.34500106,-0.064908144,47.8413532
 Rennes,2h,1981,-0.409890491,48.34500106,-0.040278469,47.85168031
 Rennes,2h,1982,-0.394216114,48.34788975,-0.028151168,47.85676523
 Rennes,2h,1983,-0.394216114,48.34788975,-0.028151168,47.85676523
 Rennes,2h,1984,-0.394216114,48.34788975,-0.209994426,47.78051918
 Rennes,2h,1985,-0.378718847,48.3507458,-0.357901618,47.71850237
 Rennes,2h,1986,-0.378718847,48.3507458,-0.357901618,47.71850237
 Rennes,2h,1987,-0.425745034,48.34207917,-0.326967886,47.73147274
 Rennes,2h,1988,-0.441782867,48.3391235,-0.326967886,47.73147274
 Rennes,2h,1989,-1.544513194,48.13589739,-1.5533615,47.2172515
 Rennes,2h,1990,-1.544513194,48.13589739,-1.5533615,47.2172515
 Rennes,2h,1991,-1.608338,48.12413489,-1.5533615,47.2172515
 Rennes,2h,1992,-1.482714571,48.14728648,-1.5533615,47.2172515
 Rennes,2h,1993,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,1994,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,1995,-1.576166146,48.13006395,-1.489391639,47.24407377
 Rennes,2h,1996,-1.608338,48.12413489,-1.521112231,47.23077347
 Rennes,2h,1997,-1.576166146,48.13006395,-1.521112231,47.23077347
 Rennes,2h,1998,-1.513366688,48.14163749,-1.458186829,47.2571578
 Rennes,2h,1999,-1.393609581,48.16370795,-1.5533615,47.2172515
 Rennes,2h,2000,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2001,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2002,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2003,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2004,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2005,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2006,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2007,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2008,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2009,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2010,-1.576166146,48.13006395,-1.5533615,47.2172515
 Rennes,2h,2011,-1.452545165,48.1528465,-1.458186829,47.2571578
 Rennes,2h,2012,-1.482714571,48.14728648,-1.427485323,47.27003081
 Rennes,2h,2013,-1.482714571,48.14728648,-1.427485323,47.27003081
 Rennes,2h,2014,-1.544513194,48.13589739,-1.39727504,47.28269784
 Rennes,2h,2015,-1.544513194,48.13589739,-1.458186829,47.2571578
 Rennes,2h,2016,-1.544513194,48.13589739,-1.458186829,47.2571578
